video4_3.avi	0.0476810247984379
video9_2.avi	0.05860223462281169
video6_3.avi	0.04067604424570808
video4_4.avi	0.03033800283349169
video5_3.avi	0.08529163963496537
video6_4.avi	0.020459582465378302
video5_4.avi	0.06485049112941382
video5_2.avi	0.08081255798243553
video9_4.avi	0.0347519902156976
video9_1.avi	0.03969761748696742
video10_2.avi	0.04986976695090162
video4_2.avi	0.04871010583178331
video1_4.avi	0.028237659402780793
video7_3.avi	0.05301053573568485
video10_1.avi	0.032855565440760105
video3_2.avi	0.034373120118534356
video2_2.avi	0.03730407970261432
video1_2.avi	0.04862372425991165
video9_3.avi	0.05096747502654765
video2_1.avi	0.03833111738277498
video7_1.avi	0.041220968825952
video6_2.avi	0.039307240258670696
video7_4.avi	0.036538290966599184
video3_4.avi	0.026772600804967753
video8_3.avi	0.05112510803199506
video1_1.avi	0.03170772085725419
video3_3.avi	0.036121025804012344
video8_1.avi	0.03463889618839067
video6_1.avi	0.03329861135791119
video8_2.avi	0.04704737864327769
video1_3.avi	0.041769604445258846
video3_1.avi	0.031094599881865418
video5_1.avi	0.07557900296118251
video2_4.avi	0.02953224038047118
video4_1.avi	0.026774728255747254
video2_3.avi	0.04233660109099642
video8_4.avi	0.03467256064337736
video7_2.avi	0.04816661770868117
video10_3.avi	0.05283218660685634
video10_4.avi	0.03166521282583367
