ref_3c8d5f0b90d7475d.mp4,Motion Blur,5,31.8406,0.84616,0.4273,3.8731,37.4838,7.1497
ref_3c8d5f0b90d7475d.mp4,Motion Blur,10,18.3465,0.81205,0.10102,4.1421,42.8884,7.1656
ref_3c8d5f0b90d7475d.mp4,Motion Blur,15,18.374,0.81234,0.096343,4.3337,45.6268,7.1569
ref_3c8d5f0b90d7475d.mp4,Motion Blur,25,18.3821,0.81212,0.089084,4.6917,50.6433,7.1442
ref_3c8d5f0b90d7475d.mp4,Noise,5,20.5112,0.82179,0.12653,7.6376,29.7166,7.2361
ref_3c8d5f0b90d7475d.mp4,Noise,10,17.5751,0.80097,0.11278,13.0362,41.3948,7.3354
ref_3c8d5f0b90d7475d.mp4,Noise,15,17.0776,0.79071,0.10466,15.1202,42.9683,7.4557
ref_3c8d5f0b90d7475d.mp4,Noise,30,15.4134,0.74364,0.085886,17.876,43.3743,7.6084
ref_3c8d5f0b90d7475d.mp4,Uneven Illumination,100,15.8001,0.77613,0.11232,3.235,33.1726,7.1629
ref_3c8d5f0b90d7475d.mp4,Uneven Illumination,150,12.9211,0.68147,0.10021,3.3242,32.1495,7.0836
ref_3c8d5f0b90d7475d.mp4,Uneven Illumination,200,11.1554,0.57232,0.082813,3.6399,33.0276,6.9609
ref_3c8d5f0b90d7475d.mp4,Uneven Illumination,250,9.56,0.45531,0.053803,4.2019,37.6858,6.749
ref_495f16498db34d3c.mp4,Defocus Blur,1,33.5996,0.96271,0.49877,4.1204,38.0755,7.4833
ref_495f16498db34d3c.mp4,Defocus Blur,2,32.5436,0.96156,0.35488,4.1865,48.5215,7.4599
ref_495f16498db34d3c.mp4,Defocus Blur,3,31.527,0.96018,0.2551,4.5923,57.0663,7.4421
ref_495f16498db34d3c.mp4,Defocus Blur,5,22.8774,0.93437,0.088823,5.5487,59.9011,7.4169
ref_495f16498db34d3c.mp4,Motion Blur,5,35.2072,0.96437,0.49564,3.8929,37.1631,7.4854
ref_495f16498db34d3c.mp4,Motion Blur,10,32.9397,0.96227,0.31302,4.4706,43.487,7.4669
ref_495f16498db34d3c.mp4,Motion Blur,15,32.2058,0.96124,0.26111,4.758,47.8506,7.453
ref_495f16498db34d3c.mp4,Motion Blur,25,18.7926,0.90316,0.085299,5.1464,52.338,7.4316
ref_495f16498db34d3c.mp4,Noise,5,17.3518,0.88631,0.10286,6.8307,30.6582,7.5342
ref_495f16498db34d3c.mp4,Noise,10,15.9275,0.8587,0.093344,11.9853,38.8519,7.6005
ref_495f16498db34d3c.mp4,Noise,15,16.0385,0.85296,0.087965,14.295,42.4565,7.6419
ref_495f16498db34d3c.mp4,Noise,30,15.2237,0.80132,0.073912,17.3285,43.3795,7.6524
ref_495f16498db34d3c.mp4,Uneven Illumination,100,19.276,0.89789,0.47965,3.3562,29.8957,7.2774
ref_495f16498db34d3c.mp4,Uneven Illumination,150,13.8678,0.75806,0.085461,3.537,30.7301,7.0584
ref_495f16498db34d3c.mp4,Uneven Illumination,200,12.0859,0.63768,0.071763,3.904,32.3814,6.9219
ref_495f16498db34d3c.mp4,Uneven Illumination,250,10.9205,0.51494,0.049846,4.2098,36.829,6.7595
ref_4aebc5cb2d4847aa.mp4,Defocus Blur,1,23.4071,0.66214,0.30387,3.9387,39.2717,7.4037
ref_4aebc5cb2d4847aa.mp4,Defocus Blur,2,22.8305,0.66129,0.22774,4.1553,47.428,7.3941
ref_4aebc5cb2d4847aa.mp4,Defocus Blur,3,22.1924,0.66046,0.16973,4.7396,57.887,7.3853
ref_4aebc5cb2d4847aa.mp4,Defocus Blur,5,21.1981,0.65918,0.11674,5.69,60.745,7.3727
ref_4aebc5cb2d4847aa.mp4,Motion Blur,5,16.6103,0.64613,0.1007,3.4383,37.8316,7.4205
ref_4aebc5cb2d4847aa.mp4,Motion Blur,10,16.1184,0.64376,0.085652,4.0979,43.9885,7.4045
ref_4aebc5cb2d4847aa.mp4,Motion Blur,15,17.6985,0.6501,0.091954,4.6403,51.5127,7.4071
ref_4aebc5cb2d4847aa.mp4,Motion Blur,25,17.5457,0.64982,0.083945,5.3202,57.9494,7.3961
ref_4aebc5cb2d4847aa.mp4,Noise,5,23.4683,0.66129,0.31007,7.166,31.7087,7.4535
ref_4aebc5cb2d4847aa.mp4,Noise,10,15.3514,0.63284,0.097115,12.5985,40.6853,7.5031
ref_4aebc5cb2d4847aa.mp4,Noise,15,14.3265,0.61826,0.087929,14.6392,42.8727,7.541
ref_4aebc5cb2d4847aa.mp4,Noise,30,12.6982,0.56337,0.072682,17.5217,43.3857,7.637
ref_4aebc5cb2d4847aa.mp4,Uneven Illumination,100,13.0574,0.61703,0.29164,2.9929,31.6342,7.218
ref_4aebc5cb2d4847aa.mp4,Uneven Illumination,150,11.1483,0.58194,0.27149,3.0859,32.1916,7.0179
ref_4aebc5cb2d4847aa.mp4,Uneven Illumination,200,9.4582,0.51014,0.23832,3.3566,33.2925,6.8802
ref_4aebc5cb2d4847aa.mp4,Uneven Illumination,250,7.458,0.36266,0.16913,4.1835,38.6962,6.7901
ref_5bb1d3cc7dc64cec.mp4,Defocus Blur,1,31.9088,0.97787,0.52217,5.2365,49.8561,7.3853
ref_5bb1d3cc7dc64cec.mp4,Defocus Blur,2,28.3194,0.96824,0.30699,5.1673,52.8974,7.2704
ref_5bb1d3cc7dc64cec.mp4,Defocus Blur,3,26.1557,0.95926,0.17247,5.0871,48.7606,7.176
ref_5bb1d3cc7dc64cec.mp4,Defocus Blur,5,24.2782,0.95,0.074175,3.9685,55.3614,7.0493
ref_5bb1d3cc7dc64cec.mp4,Motion Blur,5,31.7956,0.97798,0.48,5.4245,48.9763,7.3814
ref_5bb1d3cc7dc64cec.mp4,Motion Blur,10,26.8612,0.96321,0.18946,5.8518,48.5001,7.2998
ref_5bb1d3cc7dc64cec.mp4,Motion Blur,15,20.5723,0.92538,0.036156,6.0495,48.4734,7.2387
ref_5bb1d3cc7dc64cec.mp4,Motion Blur,25,20.2642,0.92325,0.028604,6.2525,48.5244,7.1531
ref_5bb1d3cc7dc64cec.mp4,Noise,5,32.272,0.97862,0.54936,5.477,45.7732,7.4525
ref_5bb1d3cc7dc64cec.mp4,Noise,10,29.0435,0.96956,0.48047,9.1815,48.5313,7.4858
ref_5bb1d3cc7dc64cec.mp4,Noise,15,26.3077,0.9546,0.41399,11.0521,45.176,7.5144
ref_5bb1d3cc7dc64cec.mp4,Noise,30,17.3217,0.8213,0.034693,14.4344,42.8063,7.5507
ref_5bb1d3cc7dc64cec.mp4,Uneven Illumination,100,19.5899,0.91224,0.53975,4.6388,46.2951,7.2062
ref_5bb1d3cc7dc64cec.mp4,Uneven Illumination,150,16.1072,0.81192,0.50762,4.4742,45.4195,7.1019
ref_5bb1d3cc7dc64cec.mp4,Uneven Illumination,200,13.6483,0.67593,0.46167,4.3564,42.4285,6.97
ref_5bb1d3cc7dc64cec.mp4,Uneven Illumination,250,13.1188,0.62246,0.43971,4.384,41.3938,6.8783
ref_6cb700585c4f4070.mp4,Defocus Blur,1,21.3748,0.88961,0.1185,3.9004,40.2566,7.2916
ref_6cb700585c4f4070.mp4,Defocus Blur,2,21.4373,0.88997,0.1006,3.9464,48.6708,7.2818
ref_6cb700585c4f4070.mp4,Defocus Blur,3,21.4869,0.89028,0.092046,4.503,57.1932,7.2735
ref_6cb700585c4f4070.mp4,Defocus Blur,5,19.0726,0.8701,0.082319,5.5593,60.6737,7.264
ref_6cb700585c4f4070.mp4,Motion Blur,5,21.4776,0.89101,0.12685,3.5769,39.8186,7.2888
ref_6cb700585c4f4070.mp4,Motion Blur,10,21.5222,0.89107,0.11273,4.1369,44.7776,7.2809
ref_6cb700585c4f4070.mp4,Motion Blur,15,21.5778,0.89162,0.10719,4.5527,49.242,7.2745
ref_6cb700585c4f4070.mp4,Motion Blur,25,20.2687,0.87931,0.097461,4.9641,54.3265,7.2635
ref_6cb700585c4f4070.mp4,Noise,5,18.8141,0.86441,0.13064,7.4369,32.017,7.3316
ref_6cb700585c4f4070.mp4,Noise,10,19.1798,0.85734,0.12006,12.4688,40.7472,7.3841
ref_6cb700585c4f4070.mp4,Noise,15,18.6553,0.83456,0.11098,14.4414,42.8606,7.4413
ref_6cb700585c4f4070.mp4,Noise,30,16.8321,0.73995,0.091463,17.4319,43.3804,7.5654
ref_6cb700585c4f4070.mp4,Uneven Illumination,100,19.3059,0.8778,0.46485,3.1054,33.5465,7.0867
ref_6cb700585c4f4070.mp4,Uneven Illumination,150,14.6446,0.77081,0.10825,3.2567,33.3852,6.9873
ref_6cb700585c4f4070.mp4,Uneven Illumination,200,12.4499,0.62849,0.088444,3.7891,34.6939,7.0242
ref_6cb700585c4f4070.mp4,Uneven Illumination,250,11.3945,0.57449,0.070051,4.0859,37.9641,6.7615
ref_7a47e8eacea04e64.mp4,Defocus Blur,1,23.5863,0.6622,0.34609,5.5959,36.7709,6.8832
ref_7a47e8eacea04e64.mp4,Defocus Blur,2,22.2634,0.66029,0.21834,5.0758,42.3563,6.8628
ref_7a47e8eacea04e64.mp4,Defocus Blur,3,21.4474,0.65898,0.14822,4.8825,51.8575,6.8516
ref_7a47e8eacea04e64.mp4,Defocus Blur,5,20.5629,0.65762,0.093525,5.0838,55.4333,6.8334
ref_7a47e8eacea04e64.mp4,Motion Blur,5,24.2683,0.6629,0.33286,4.9046,31.7957,6.8825
ref_7a47e8eacea04e64.mp4,Motion Blur,10,22.2357,0.66063,0.19167,5.2268,35.8523,6.8599
ref_7a47e8eacea04e64.mp4,Motion Blur,15,20.9223,0.65896,0.12126,5.4644,39.8393,6.8501
ref_7a47e8eacea04e64.mp4,Motion Blur,25,20.3539,0.65805,0.090701,5.5663,43.187,6.826
ref_7a47e8eacea04e64.mp4,Noise,5,23.7158,0.66194,0.37294,7.7866,30.2923,6.9764
ref_7a47e8eacea04e64.mp4,Noise,10,18.8675,0.64951,0.16559,12.5763,41.1614,7.1268
ref_7a47e8eacea04e64.mp4,Noise,15,17.2798,0.63631,0.14121,14.7021,42.9925,7.2592
ref_7a47e8eacea04e64.mp4,Noise,30,14.2731,0.5815,0.16003,17.6094,43.3586,7.4834
ref_7a47e8eacea04e64.mp4,Uneven Illumination,100,13.1012,0.61753,0.36587,4.8693,27.166,6.981
ref_7a47e8eacea04e64.mp4,Uneven Illumination,150,11.7648,0.58239,0.34035,5.4031,31.8497,6.9639
ref_7a47e8eacea04e64.mp4,Uneven Illumination,200,10.0716,0.51075,0.30409,6.0394,39.8036,6.8777
ref_7a47e8eacea04e64.mp4,Uneven Illumination,250,8.7603,0.422,0.25854,6.6241,49.8805,6.7966
ref_ad91cf7ca91440aa.mp4,Defocus Blur,1,27.2078,0.91493,0.42845,5.8,46.8373,7.3758
ref_ad91cf7ca91440aa.mp4,Defocus Blur,2,18.6403,0.83459,0.019617,4.9157,51.133,7.1784
ref_ad91cf7ca91440aa.mp4,Defocus Blur,3,18.7524,0.83669,0.016785,4.6022,51.8549,7.0512
ref_ad91cf7ca91440aa.mp4,Defocus Blur,5,18.3916,0.82966,0.01451,3.8071,53.9127,6.9525
ref_ad91cf7ca91440aa.mp4,Motion Blur,5,18.0835,0.82049,0.025047,6.6541,45.3653,7.3713
ref_ad91cf7ca91440aa.mp4,Motion Blur,10,17.4482,0.81053,0.018742,7.387,44.2519,7.261
ref_ad91cf7ca91440aa.mp4,Motion Blur,15,17.6787,0.81627,0.018624,7.5749,44.1019,7.1905
ref_ad91cf7ca91440aa.mp4,Motion Blur,25,18.1183,0.82462,0.01758,7.6387,43.9533,7.1104
ref_ad91cf7ca91440aa.mp4,Noise,5,17.0743,0.79053,0.024802,6.3138,44.3793,7.461
ref_ad91cf7ca91440aa.mp4,Noise,10,16.7001,0.77739,0.021039,8.7553,46.2447,7.4724
ref_ad91cf7ca91440aa.mp4,Noise,15,16.4799,0.76556,0.019956,10.4408,43.501,7.4802
ref_ad91cf7ca91440aa.mp4,Noise,30,15.3096,0.7042,0.016731,14.0878,41.6805,7.4964
ref_ad91cf7ca91440aa.mp4,Uneven Illumination,100,16.2528,0.75656,0.023731,5.6237,43.5313,7.2571
ref_ad91cf7ca91440aa.mp4,Uneven Illumination,150,14.1883,0.65839,0.019356,5.3726,42.9462,7.1129
ref_ad91cf7ca91440aa.mp4,Uneven Illumination,200,13.5578,0.61681,0.018292,5.4408,42.3348,7.0321
ref_ad91cf7ca91440aa.mp4,Uneven Illumination,250,11.4359,0.44149,0.012512,5.2201,38.059,6.686
ref_af9bd7d0e43741e3.mp4,Defocus Blur,1,34.0699,0.9401,0.4809,4.1268,40.9939,7.19
ref_af9bd7d0e43741e3.mp4,Defocus Blur,2,33.3698,0.93913,0.34371,3.8731,47.707,7.1757
ref_af9bd7d0e43741e3.mp4,Defocus Blur,3,32.5881,0.93834,0.24862,4.3713,54.9667,7.1669
ref_af9bd7d0e43741e3.mp4,Defocus Blur,5,22.565,0.91835,0.09145,5.3199,58.4693,7.1541
ref_af9bd7d0e43741e3.mp4,Motion Blur,5,35.5929,0.94136,0.48128,3.7879,39.3583,7.19
ref_af9bd7d0e43741e3.mp4,Motion Blur,10,24.8919,0.92809,0.12834,4.1442,43.6675,7.1754
ref_af9bd7d0e43741e3.mp4,Motion Blur,15,24.9697,0.92823,0.12134,4.3662,46.4472,7.1665
ref_af9bd7d0e43741e3.mp4,Motion Blur,25,24.9659,0.92775,0.1115,4.6525,51.2308,7.1533
ref_af9bd7d0e43741e3.mp4,Noise,5,22.0405,0.91701,0.15189,8.0728,29.9076,7.2579
ref_af9bd7d0e43741e3.mp4,Noise,10,21.8428,0.91084,0.13962,12.9886,41.7201,7.3778
ref_af9bd7d0e43741e3.mp4,Noise,15,21.0179,0.89785,0.12947,14.8025,43.0503,7.4694
ref_af9bd7d0e43741e3.mp4,Noise,30,18.4576,0.83846,0.10641,17.7234,43.3719,7.5862
ref_af9bd7d0e43741e3.mp4,Uneven Illumination,100,17.5025,0.8598,0.13524,3.2959,33.9226,7.0252
ref_af9bd7d0e43741e3.mp4,Uneven Illumination,150,14.7735,0.76953,0.12,3.3823,33.2958,6.9638
ref_af9bd7d0e43741e3.mp4,Uneven Illumination,200,12.5655,0.64201,0.098087,3.6508,34.2305,6.8725
ref_af9bd7d0e43741e3.mp4,Uneven Illumination,250,10.762,0.50805,0.064507,4.0811,40.0632,6.705
ref_bc84479c66fe4da6.mp4,Defocus Blur,1,23.9076,0.66216,0.34084,4.3598,38.5606,7.1536
ref_bc84479c66fe4da6.mp4,Defocus Blur,2,23.1104,0.66102,0.22245,3.8823,43.5824,7.1434
ref_bc84479c66fe4da6.mp4,Defocus Blur,3,22.3402,0.66,0.14832,4.3278,50.0244,7.1383
ref_bc84479c66fe4da6.mp4,Defocus Blur,5,21.2531,0.65841,0.088621,5.5738,59.0001,7.1299
ref_bc84479c66fe4da6.mp4,Motion Blur,5,24.7641,0.66291,0.33081,3.8868,34.1051,7.1571
ref_bc84479c66fe4da6.mp4,Motion Blur,10,19.0232,0.65404,0.076363,4.2239,37.2311,7.1473
ref_bc84479c66fe4da6.mp4,Motion Blur,15,18.7402,0.65331,0.067738,4.3355,39.4472,7.1422
ref_bc84479c66fe4da6.mp4,Motion Blur,25,18.4353,0.65234,0.059987,4.5754,43.6985,7.1301
ref_bc84479c66fe4da6.mp4,Noise,5,18.0564,0.64946,0.085645,6.9421,29.5744,7.2298
ref_bc84479c66fe4da6.mp4,Noise,10,17.3441,0.64108,0.080565,12.2931,40.9116,7.3333
ref_bc84479c66fe4da6.mp4,Noise,15,18.065,0.63708,0.22122,14.6483,42.8908,7.4089
ref_bc84479c66fe4da6.mp4,Noise,30,14.3099,0.57503,0.13968,17.6057,43.3736,7.5473
ref_bc84479c66fe4da6.mp4,Uneven Illumination,100,13.8689,0.62079,0.078614,3.4116,28.1141,7.2198
ref_bc84479c66fe4da6.mp4,Uneven Illumination,150,11.7574,0.57454,0.071222,3.6297,27.236,7.13
ref_bc84479c66fe4da6.mp4,Uneven Illumination,200,8.8818,0.45094,0.057426,3.8229,29.9503,6.8277
ref_bc84479c66fe4da6.mp4,Uneven Illumination,250,7.5929,0.35628,0.039011,4.116,36.5966,6.6745
ref_bca26705313a4644.mp4,Defocus Blur,1,15.592,0.81598,0.072495,4.1237,39.5242,7.322
ref_bca26705313a4644.mp4,Defocus Blur,2,15.6434,0.81714,0.063265,3.7906,48.4289,7.2984
ref_bca26705313a4644.mp4,Defocus Blur,3,29.6839,0.90625,0.21591,3.845,54.2645,7.2769
ref_bca26705313a4644.mp4,Defocus Blur,5,15.7486,0.81854,0.053991,4.8815,59.0762,7.2593
ref_bca26705313a4644.mp4,Motion Blur,5,15.6069,0.81715,0.076067,4.2034,36.7114,7.3205
ref_bca26705313a4644.mp4,Motion Blur,10,15.6413,0.81775,0.06862,4.5183,41.339,7.3026
ref_bca26705313a4644.mp4,Motion Blur,15,15.6785,0.81857,0.066623,4.4102,43.5155,7.2893
ref_bca26705313a4644.mp4,Motion Blur,25,15.7363,0.8193,0.062358,4.391,45.8562,7.2658
ref_bca26705313a4644.mp4,Noise,5,15.3631,0.80869,0.077187,6.19,29.5594,7.3793
ref_bca26705313a4644.mp4,Noise,10,15.2334,0.79947,0.072399,11.4823,38.4519,7.4426
ref_bca26705313a4644.mp4,Noise,15,15.0352,0.78483,0.06809,13.6519,42.3623,7.4939
ref_bca26705313a4644.mp4,Noise,30,14.2388,0.72117,0.057461,16.9125,43.3663,7.5725
ref_bca26705313a4644.mp4,Uneven Illumination,100,14.2877,0.76649,0.072728,3.7597,30.502,7.1325
ref_bca26705313a4644.mp4,Uneven Illumination,150,13.5698,0.73401,0.067697,3.7335,28.9481,7.0594
ref_bca26705313a4644.mp4,Uneven Illumination,200,11.2108,0.5915,0.056782,3.6486,28.0597,6.9163
ref_bca26705313a4644.mp4,Uneven Illumination,250,10.934,0.55334,0.047207,3.7609,29.0688,6.8146
ref_c11b28a8b2344716.mp4,Defocus Blur,1,32.8804,0.95597,0.50795,4.4506,44.2176,7.4303
ref_c11b28a8b2344716.mp4,Defocus Blur,2,30.5479,0.95195,0.30738,3.918,45.8703,7.3767
ref_c11b28a8b2344716.mp4,Defocus Blur,3,29.1401,0.9489,0.18424,3.7219,49.1871,7.3379
ref_c11b28a8b2344716.mp4,Defocus Blur,5,27.8322,0.94594,0.097005,4.8361,58.9974,7.2935
ref_c11b28a8b2344716.mp4,Motion Blur,5,33.358,0.95674,0.47824,4.6118,40.8406,7.428
ref_c11b28a8b2344716.mp4,Motion Blur,10,29.8861,0.95134,0.23125,5.0708,39.1637,7.3913
ref_c11b28a8b2344716.mp4,Motion Blur,15,29.3457,0.9503,0.18822,4.8629,38.2991,7.3642
ref_c11b28a8b2344716.mp4,Motion Blur,25,28.0848,0.94767,0.11607,4.6682,38.2073,7.3307
ref_c11b28a8b2344716.mp4,Noise,5,32.7356,0.95592,0.52192,6.0771,28.8474,7.4878
ref_c11b28a8b2344716.mp4,Noise,10,19.9291,0.89804,0.06267,10.9054,38.9727,7.5443
ref_c11b28a8b2344716.mp4,Noise,15,20.4713,0.89678,0.057641,12.968,42.1785,7.5818
ref_c11b28a8b2344716.mp4,Noise,30,16.9057,0.81736,0.04742,16.0586,43.3065,7.5976
ref_c11b28a8b2344716.mp4,Uneven Illumination,100,20.457,0.91104,0.51692,3.844,36.6373,7.2464
ref_c11b28a8b2344716.mp4,Uneven Illumination,150,17.034,0.84086,0.4857,3.7192,34.0743,7.1287
ref_c11b28a8b2344716.mp4,Uneven Illumination,200,12.8077,0.66034,0.41085,3.5043,25.8115,6.856
ref_c11b28a8b2344716.mp4,Uneven Illumination,250,10.6035,0.50225,0.032774,4.1525,25.6583,6.6162
ref_d369e4f163df4aba.mp4,Defocus Blur,1,31.9564,0.92532,0.51011,4.4064,48.4001,7.1746
ref_d369e4f163df4aba.mp4,Defocus Blur,2,30.4426,0.92218,0.32136,4.2315,51.2474,7.1374
ref_d369e4f163df4aba.mp4,Defocus Blur,3,22.2524,0.89749,0.052311,3.6757,50.6995,7.1112
ref_d369e4f163df4aba.mp4,Defocus Blur,5,22.372,0.89824,0.046027,4.5759,58.4999,7.0815
ref_d369e4f163df4aba.mp4,Motion Blur,5,33.0638,0.92662,0.48916,4.5546,46.7117,7.169
ref_d369e4f163df4aba.mp4,Motion Blur,10,30.2073,0.92188,0.24037,5.1743,45.7385,7.1393
ref_d369e4f163df4aba.mp4,Motion Blur,15,29.4471,0.92077,0.19311,5.0583,44.2429,7.1203
ref_d369e4f163df4aba.mp4,Motion Blur,25,27.8909,0.91793,0.11666,4.8059,43.1204,7.0939
ref_d369e4f163df4aba.mp4,Noise,5,31.7456,0.92349,0.51138,6.1024,38.2731,7.2222
ref_d369e4f163df4aba.mp4,Noise,10,27.9487,0.90913,0.4237,11.0466,43.283,7.2764
ref_d369e4f163df4aba.mp4,Noise,15,17.7539,0.81999,0.052519,13.3772,42.2458,7.3066
ref_d369e4f163df4aba.mp4,Noise,30,16.3347,0.72911,0.044369,16.5452,43.2796,7.4359
ref_d369e4f163df4aba.mp4,Uneven Illumination,100,18.2007,0.86218,0.50108,3.8037,42.5487,6.9922
ref_d369e4f163df4aba.mp4,Uneven Illumination,150,16.2469,0.81385,0.47658,3.7585,41.7869,6.934
ref_d369e4f163df4aba.mp4,Uneven Illumination,200,13.883,0.7138,0.42891,3.5813,40.3418,6.8379
ref_d369e4f163df4aba.mp4,Uneven Illumination,250,12.0535,0.59028,0.36874,3.3667,36.542,6.7392
ref_dac1e27f7e4d4ef5.mp4,Defocus Blur,1,14.6478,0.67465,0.031512,4.336,26.8446,7.2989
ref_dac1e27f7e4d4ef5.mp4,Defocus Blur,2,14.8833,0.6847,0.028345,4.0238,33.9496,7.2404
ref_dac1e27f7e4d4ef5.mp4,Defocus Blur,3,15.1171,0.69047,0.026096,4.0337,45.8804,7.2102
