video4_3.avi	1.760096187897642
video9_2.avi	1.8949252111481136
video6_3.avi	1.6149324901638065
video4_4.avi	1.2404071779298924
video5_3.avi	3.1534300012856553
video6_4.avi	1.0036671986721666
video5_4.avi	2.5959458296324756
video5_2.avi	2.8046484277174897
video9_4.avi	1.5179988551674084
video9_1.avi	1.7383492770742377
video10_2.avi	1.8696885207390581
video4_2.avi	1.653810093510412
video1_4.avi	1.2677466741849146
video7_3.avi	2.1775824754623767
video10_1.avi	1.550087973610288
video3_2.avi	1.4471535944236278
video2_2.avi	1.9353773576943896
video1_2.avi	1.6909784407006871
video9_3.avi	1.9617003487470936
video2_1.avi	1.7864980602632041
video7_1.avi	1.7019439194217716
video6_2.avi	1.422629298343306
video7_4.avi	1.8090356168179227
video3_4.avi	1.426070929414588
video8_3.avi	2.1947081540782882
video1_1.avi	1.4055916461783775
video3_3.avi	1.7007492376165985
video8_1.avi	1.5774333754122778
video6_1.avi	1.3094608369049872
video8_2.avi	1.9418517804400797
video1_3.avi	1.725675277547018
video3_1.avi	1.4216703605464687
video5_1.avi	2.391928805151597
video2_4.avi	1.874193595900399
video4_1.avi	1.2269706324209142
video2_3.avi	2.194162453844804
video8_4.avi	1.7272590866871427
video7_2.avi	1.949525575022231
video10_3.avi	1.9681018886027175
video10_4.avi	1.5712548811061526
